Tanggal,Judul,Media,Kategori,Link,Interpretasi singkat
10/21/2025,Menteri Riefky Bicara Peluang Ekonomi Kreatif Masuk Pasar Global,Tempo,Ekonomi Kreatif / Perdagangan,https://www.tempo.co/ekonomi/menteri-riefky-bicara-peluang-ekonomi-kreatif-masuk-pasar-global-2081835,Menteri Riefky mendorong sektor ekonomi kreatif agar menembus pasar internasional. Nada berita positif dan progresif.
10/21/2025,"AHY: 9,9 Juta Keluarga di Indonesia Belum Punya Rumah",Tempo,Ekonomi / Perumahan,https://www.tempo.co/ekonomi/ahy-bilang-9-9-juta-keluarga-di-indonesia-belum-punya-rumah-2081959,Menteri AHY menyoroti backlog perumahan yang tinggi di Indonesia. Nada berita informatif dengan sentuhan keprihatinan sosial.
10/21/2025,Cerita Zulhas soal Bahlil Hampir Jadi Menko Ekonomi,Tempo,Politik Ekonomi,https://www.tempo.co/ekonomi/cerita-zulhas-soal-bahlil-hampir-jadi-menko-ekonomi-2081808,Cerita politik di balik penyusunan kabinet ekonomi Prabowo. Nada berita ringan dan bernuansa politik.
10/21/2025,Dedi Mulyadi Tantang Purbaya Buktikan Duit Rp417 T Mengendap di Jabar,CNN,Politik Ekonomi / Fiskal Daerah,https://www.cnnindonesia.com/nasional/20251021152322-32-1286928/dedi-mulyadi-tantang-purbaya-buktikan-duit-rp417-t-mengendap-di-jabar,"Dedi Mulyadi menantang klaim Purbaya terkait dana Rp417 triliun pemerintah daerah yang disebut mengendap di bank, menyoroti transparansi fiskal daerah."
10/21/2025,"Setahun Prabowo-Gibran, Pertamina Layani Energi hingga Pelosok Negeri",CNN,Energi & Infrastruktur,https://www.cnnindonesia.com/ekonomi/20251021175717-625-1286989/setahun-prabowo-gibran-pertamina-layani-energi-hingga-pelosok-negeri,Evaluasi satu tahun pemerintahan Prabowo-Gibran terkait ekspansi layanan energi Pertamina hingga wilayah terpencil.
10/21/2025,Infrastruktur Jalan Tol Jasa Marga Dukung Perwujudan Asta Cita Prabowo,CNN,Infrastruktur & Investasi,https://www.cnnindonesia.com/ekonomi/20251021124503-625-1286843/infrastruktur-jalan-tol-jasa-marga-dukung-perwujudan-asta-cita-prabowo,Pembangunan jalan tol oleh Jasa Marga disebut mendukung program prioritas ekonomi nasional Asta Cita.
10/21/2025,"1 Tahun Bahlil Pimpin KemenESDM, Kebijakan untuk Kedaulatan Energi",CNN,Energi Nasional,https://www.cnnindonesia.com/ekonomi/20251021104326-90-1286788/1-tahun-bahlil-pimpin-kemenesdm-kebijakan-untuk-kedaulatan-energi,Evaluasi kinerja Bahlil dalam memperkuat kedaulatan energi nasional melalui kebijakan hilirisasi dan investasi.
10/21/2025,Klarifikasi Menteri UMKM soal Pernyataan Anjurkan Produksi Barang KW,CNN,UMKM & Regulasi Ekonomi,https://www.cnnindonesia.com/ekonomi/20251021182919-92-1286998/klarifikasi-menteri-umkm-soal-pernyataan-anjurkan-produksi-barang-kw,"Menteri UMKM meluruskan ucapannya terkait anjuran produksi barang KW, menegaskan pentingnya produk lokal berkualitas untuk daya saing nasional."
10/21/2025,Wamenaker Tanya ke Babe Haikal: Bisa Gak Halal dan Haramkan Rokok?,CNN,Sosial Ekonomi / Tenaga Kerja,https://www.cnnindonesia.com/ekonomi/20251021175950-92-1286991/wamenaker-tanya-ke-babe-haikal-bisa-gak-halal-dan-haramkan-rokok,"Wakil Menteri Ketenagakerjaan berdiskusi dengan tokoh publik mengenai etika konsumsi rokok, dikaitkan dengan ekonomi dan moralitas sosial."
10/21/2025,Menperin Sebut Bahlil Setuju Tambah Pasokan Gas Murah untuk Industri,CNN,Industri & Energi,https://www.cnnindonesia.com/ekonomi/20251020164421-92-1286547/menperin-sebut-bahlil-setuju-tambah-pasokan-gas-murah-untuk-industri,Kementerian Perindustrian dan Kementerian ESDM sepakat menambah pasokan gas murah guna memperkuat daya saing industri manufaktur nasional.
10/21/2025,Zulhas Ungkap Sebab RI Pernah Jadi Macan Asia tapi Kini Ompong,CNN,Analisis Ekonomi / Politik Ekonomi,https://www.cnnindonesia.com/ekonomi/20251021135856-92-1286895/zulhas-ungkap-sebab-ri-pernah-jadi-macan-asia-tapi-kini-ompong,Menteri Perdagangan Zulhas menilai lemahnya produktivitas dan inovasi membuat ekonomi Indonesia kehilangan posisi unggul di Asia.
10/21/2025,"Setahun Pemerintahan, Pertamina Komitmen Perkuat Ketahanan Energi",CNN,Energi Nasional / BUMN,https://www.cnnindonesia.com/ekonomi/20251021183728-625-1287008/setahun-pemerintahan-pertamina-komitmen-perkuat-ketahanan-energi,Pertamina menegaskan komitmen mendukung ketahanan energi nasional melalui ekspansi infrastruktur dan efisiensi operasional.
10/21/2025,Menaker Bicara Janji 19 Juta Lapangan Kerja di 1 Tahun Prabowo-Gibran,CNN,Ketenagakerjaan & Pembangunan Ekonomi,https://www.cnnindonesia.com/ekonomi/20251020151602-92-1286510/menaker-bicara-janji-19-juta-lapangan-kerja-di-1-tahun-prabowo-gibran,Menteri Ketenagakerjaan menyoroti progres penciptaan 19 juta lapangan kerja sebagai janji utama pemerintahan Prabowo-Gibran.
10/21/2025,Transaksi UMKM Pertamina di TEI 2025 Capai Rp269 Miliar,CNN,UMKM & Ekspor,https://www.cnnindonesia.com/ekonomi/20251021175802-625-1286990/transaksi-umkm-pertamina-di-tei-2025-capai-rp269miliar,"Pertamina mencatat transaksi Rp269 miliar dari partisipasi UMKM binaannya di Trade Expo Indonesia 2025, menunjukkan kontribusi sektor kecil terhadap ekspor."
10/21/2025,"IHSG Naik 1,84 Persen ke 8.238 Sore Ini",CNN,Pasar Modal,https://www.cnnindonesia.com/ekonomi/20251021162104-92-1286952/ihsg-naik-184-persen-ke-8238-sore-ini,"Indeks Harga Saham Gabungan (IHSG) naik signifikan 1,84% dipicu sentimen positif global dan kepercayaan investor domestik."
10/21/2025,"Target Penerima MBG 82,9 Juta Orang Mundur ke Maret 2026",CNN,Program Sosial & Fiskal,https://www.cnnindonesia.com/ekonomi/20251021174845-92-1286987/target-penerima-mbg-829-juta-orang-mundur-ke-maret-2026,Pemerintah menunda target penerima manfaat bantuan MBG hingga Maret 2026 karena penyesuaian data dan anggaran.
10/21/2025,"Setahun Prabowo-Gibran, Penerima MBG Tembus 36,7 Juta Orang",CNN,Kebijakan Sosial Ekonomi,https://www.cnnindonesia.com/ekonomi/20251021195821-92-1287047/setahun-prabowo-gibran-penerima-mbg-tembus-367-juta-orang,"Program bantuan langsung tunai MBG berhasil menjangkau 36,7 juta penerima selama satu tahun pemerintahan."
10/21/2025,"Kasus Korupsi di BUMD Riau, Dirut dan Direktur Keuangan Tersangka",CNN,Hukum & Ekonomi Daerah,https://www.cnnindonesia.com/nasional/20251021185717-12-1287011/kasus-korupsi-di-bumd-riau-dirut-dan-direktur-keuangan-tersangka,"Kejaksaan menetapkan dua pejabat BUMD Riau sebagai tersangka korupsi, mencerminkan lemahnya tata kelola keuangan daerah."
10/21/2025,Purbaya Tarik Bea Masuk Produk Benang Kapas demi Lindungi Tekstil RI,CNN,Industri & Perdagangan,https://www.cnnindonesia.com/ekonomi/20251021170243-532-1286964/purbaya-tarik-bea-masuk-produk-benang-kapas-demi-lindungi-tekstil-ri,Pemerintah menaikkan bea masuk benang kapas untuk melindungi industri tekstil lokal dari gempuran produk impor murah.
10/21/2025,Purbaya Buka Peluang Gaji PNS Naik Tahun Depan,CNN,Kebijakan Fiskal & Aparatur Negara,https://www.cnnindonesia.com/ekonomi/20251021181445-532-1286995/purbaya-buka-peluang-gaji-pns-naik-tahun-depan,Pemerintah membuka kemungkinan kenaikan gaji PNS tahun depan sebagai bagian dari kebijakan fiskal ekspansif.
10/21/2025,Wamenkeu Jelaskan Maksud Pangkas TKD yang Diprotes Bobby Nasution Cs,CNN,Fiskal Daerah / Politik Anggaran,https://www.cnnindonesia.com/ekonomi/20251021112912-532-1286805/wamenkeu-jelaskan-maksud-pangkas-tkd-yang-diprotes-bobby-nasution-cs,"Wamenkeu menjelaskan alasan pemangkasan transfer ke daerah (TKD), diklaim untuk efisiensi dan pemerataan fiskal."
10/21/2025,Saleh Husin Beber Rokok Ilegal Bikin Potensi Pajak Hilang Rp15 T,CNN,Pajak & Industri,https://www.cnnindonesia.com/ekonomi/20251021184733-92-1287009/saleh-husin-beber-rokok-ilegal-bikin-potensi-pajak-hilang-rp15-t,Mantan Menteri Perindustrian menyoroti maraknya rokok ilegal yang menyebabkan potensi kehilangan pajak hingga Rp15 triliun.
10/21/2025,Purbaya Buka Suara soal Anggaran Jika Mobil Dinas Menteri Pakai Maung,CNN,Fiskal & Industri Otomotif,https://www.cnnindonesia.com/ekonomi/20251021125542-532-1286848/purbaya-buka-suara-soal-anggaran-jika-mobil-dinas-menteri-pakai-maung,"Purbaya menanggapi isu penggunaan kendaraan Maung sebagai mobil dinas menteri, menyoroti efisiensi dan kemandirian industri nasional."
10/21/2025,"Wamenkeu Minta Semua Kementerian Belanja Anggaran, Jangan Ditumpuk",CNN,Fiskal Pemerintah / Belanja Negara,https://www.cnnindonesia.com/ekonomi/20251021115814-532-1286826/wamenkeu-minta-semua-kementerian-belanja-anggaran-jangan-ditumpuk,Wamenkeu meminta percepatan realisasi anggaran kementerian agar ekonomi bergerak dan serapan belanja meningkat.
10/21/2025,Usman Hamid: Orang Kemenkeu Ngeluh Tarik Pajak dari Orang Kaya,CNN,Pajak & Ketimpangan Ekonomi,https://www.cnnindonesia.com/ekonomi/20251020211607-78-1286637/usman-hamid-orang-kemenkeu-ngeluh-tarik-pajak-dari-orang-kaya,"Aktivis Usman Hamid menyebut pegawai Kemenkeu kesulitan menarik pajak dari orang kaya, menyoroti keadilan fiskal di Indonesia."
10/21/2025,"Purbaya Ungkap Bakal Ada Penangkapan Mafia Besar-besaran, Siapa?",CNN,Hukum & Ekonomi,https://www.cnnindonesia.com/ekonomi/20251021092230-532-1286744/purbaya-ungkap-bakal-ada-penangkapan-mafia-besar-besaran-siapa,Purbaya mengisyaratkan akan ada penangkapan besar terhadap mafia ekonomi yang mengganggu stabilitas fiskal negara.
10/21/2025,Pajak Pedagang Online di Shopee Cs Dipungut Jika Ekonomi 6 Persen,CNN,Kebijakan Fiskal / Pajak Digital,https://www.cnnindonesia.com/ekonomi/20251021081551-532-1286719/pajak-pedagang-online-di-shopee-cs-dipungut-jika-ekonomi-6-persen,"Pemerintah akan memungut pajak pedagang online jika ekonomi tumbuh di atas 6 persen, menunjukkan strategi pajak berbasis kondisi makro."
10/21/2025,Cerita Zulhas Mau Dijadikan Prabowo Menko Perekonomian Gegara Bahlil,CNN,Politik Ekonomi / Kabinet,https://www.cnnindonesia.com/ekonomi/20251021130452-92-1286854/cerita-zulhas-mau-dijadikan-prabowo-menko-perekonomian-gegara-bahlil,"Zulhas membocorkan kisah di balik wacana penunjukan dirinya sebagai Menko Perekonomian, menyinggung dinamika politik ekonomi kabinet."
10/21/2025,"Melihat Ekonomi RI Setahun Prabowo-Gibran, Adakah yang Perlu Dibenahi?",CNN,Evaluasi Kinerja Ekonomi Nasional,https://www.cnnindonesia.com/ekonomi/20251021062509-532-1286684/melihat-ekonomi-ri-setahun-prabowo-gibran-adakah-yang-perlu-dibenahi,"Artikel evaluatif terhadap capaian ekonomi satu tahun pemerintahan Prabowo-Gibran, menyoroti sektor yang masih lemah."
10/21/2025,Purbaya Blak-blakan Ungkap Jual Beli Jabatan di Bekasi,CNN,Tata Kelola / Korupsi,https://www.cnnindonesia.com/ekonomi/20251021131045-532-1286858/purbaya-blak-blakan-ungkap-juali-beli-jabatan-di-bekasi,"Purbaya menyinggung praktik jual beli jabatan di Bekasi, menyoroti masalah tata kelola dan integritas birokrasi."
10/21/2025,Purbaya Ungkap Alasan BLT Rp900 Ribu Masih Belum Cair Hari Ini,CNN,Bantuan Sosial / Fiskal,https://www.cnnindonesia.com/ekonomi/20251021200519-532-1287049/purbaya-ungkap-alasan-blt-rp900-ribu-masih-belum-cair-hari-ini,Purbaya menjelaskan keterlambatan pencairan BLT disebabkan proses administrasi dan penyesuaian anggaran.
10/21/2025,"Optimistis Tekan Shortfall, Menkeu Purbaya Beberkan Strategi Capai Target Pajak 2025",Liputan 6,Ekonomi / Fiskal,https://www.liputan6.com/bisnis/read/6190608/optimistis-tekan-shortfall-menkeu-purbaya-beberkan-strategi-capai-target-pajak-2025,"Berita tentang strategi Kementerian Keuangan mengoptimalkan penerimaan pajak. Nada positif-strategis, mencerminkan keyakinan pemerintah."
10/21/2025,"Dana Rp144 Triliun Mengendap di Bank Jakarta, Gubernur Pramono Setuju dengan Menkeu Purbaya",Liputan 6,Ekonomi / Keuangan Daerah,https://www.liputan6.com/news/read/6190955/dana-rp-144-triliun-mengendap-di-bank-jakarta-gubernur-pramono-setuju-dengan-menkeu-purbaya,"Fokus pada masalah dana APBD mengendap di bank. Nada netral-kritis, menyoroti koordinasi pusat-daerah."
10/21/2025,"Purbaya Soroti Ada Dana Ratusan Triliun Mengendap, Wamendagri Minta Ini ke Pemerintah Daerah",Liputan 6,Ekonomi / Keuangan Daerah,https://www.liputan6.com/news/read/6191532/purbaya-soroti-ada-dana-ratusan-triliun-mengendap-wamendagri-minta-ini-ke-pemerintah-daerah,"Mengangkat isu dana daerah tidak terserap optimal. Nada netral-kritis, berfokus pada evaluasi efektivitas belanja daerah."
10/21/2025,9 Negara Belajar Kelola Lahan Pascatambang di Indonesia,Liputan 6,Ekonomi Internasional / Lingkungan,https://www.liputan6.com/bisnis/read/6191211/9-negara-belajar-kelola-lahan-pascatambang-di-indonesia,"Berita positif tentang Indonesia sebagai contoh pengelolaan lahan bekas tambang. Nada positif, menonjolkan reputasi global RI."
10/21/2025,"Cetak Sawah 400 Ribu Hektar, Pemerintah Siapkan Dana Segini",Liputan 6,Ekonomi / Pertanian,https://www.liputan6.com/bisnis/read/6191473/cetak-sawah-400-ribu-hektar-pemerintah-siapkan-dana-segini,"Program pemerintah memperluas lahan pertanian sebagai strategi ketahanan pangan. Nada positif, menyoroti investasi besar di sektor produktif."
10/21/2025,"Gara-gara Bahlil, Prabowo Hampir Tunjuk Zulhas Jadi Menko Ekonomi",Liputan 6,Ekonomi Politik,https://www.liputan6.com/bisnis/read/6191246/gara-gara-bahlil-prabowo-hampir-tunjuk-zulhas-jadi-menko-ekonomi,"Berita ini bernada semi-komedi politik-ekonomi; menggambarkan dinamika elite ekonomi dalam kabinet. Nada ringan, tapi memberi gambaran hubungan politik–ekonomi."
10/21/2025,"Menkeu Purbaya Malam-malam Bertemu 12 Manajer Investasi, Ini Bocorannya",Liputan 6,Investasi,https://www.liputan6.com/bisnis/read/6190663/menkeu-purbaya-malam-malam-bertemu-12-manajer-investasi-ini-bocorannya,Nada investigatif ringan; menyoroti transparansi pertemuan pemerintah dengan investor. Fokus pada iklim investasi nasional.
10/21/2025,"Menkeu Purbaya Bakal Tambah Dana LPDP, Ikuti Arahan Prabowo",Liputan 6,Pendidikan & Ekonomi,https://www.liputan6.com/bisnis/read/6190530/menkeu-purbaya-bakal-tambah-dana-lpdp-ikuti-arahan-prabowo,Menunjukkan arah kebijakan pro-pendidikan di era baru. Nada optimis; investasi SDM dipandang sebagai kunci pembangunan ekonomi.
10/21/2025,"IHSG Sentuh 8.000, Prabowo Ingatkan Pentingnya Jaga Fundamental Ekonomi Indonesia",Liputan 6,Pasar Modal,https://www.liputan6.com/saham/read/6191209/ihsg-sentuh-8000-prabowo-ingatkan-pentingnya-jaga-fundamental-ekonomi-indonesia,"Nada positif dan patriotik, menekankan pentingnya menjaga kepercayaan pasar dan fundamental ekonomi nasional."
10/21/2025,Indonesia Tak Lagi Impor Garam Akhir 2027,Liputan 6,Ketahanan Pangan,https://www.liputan6.com/bisnis/read/6191320/indonesia-tak-lagi-impor-garam-akhir-2027,"Berita positif tentang swasembada pangan. Nada nasionalistik, menekankan kemandirian ekonomi berbasis produksi lokal."
10/21/2025,Meutya Hafid: UMKM Perempuan Jadi Motor Ekonomi Digital Nasional,Liputan 6,Ekonomi Digital,https://www.liputan6.com/bisnis/read/6191427/meutya-hafid-umkm-perempuan-jadi-motor-ekonomi-digital-nasional,Nada inspiratif dan progresif; mengangkat peran perempuan dan UMKM dalam pertumbuhan ekonomi digital.
10/21/2025,Indonesia Dorong Kemitraan Ekonomi Strategis dengan Investor Guangzhou,Liputan 6,Ekonomi Internasional,https://www.liputan6.com/bisnis/read/6190630/indonesia-dorong-kemitraan-ekonomi-strategis-dengan-investor-guangzhou,"Berita membahas upaya Indonesia memperkuat hubungan investasi dengan Tiongkok, terutama Guangzhou. Nada positif terhadap peluang kerja sama ekonomi."
10/22/2025,Menanti Jalan Ekonomi Hijau yang Demokratis,Detik,Ekonomi Lingkungan,https://news.detik.com/kolom/d-8120692/menanti-jalan-ekonomi-hijau-yang-demokratis,"Kolom opini membahas pentingnya ekonomi hijau berbasis demokrasi partisipatif. Nada reflektif–positif, menyoroti keadilan sosial dalam transisi hijau."
10/22/2025,Diskresi Presiden dan Mekanisme Anggaran,Tempo,Politik Anggaran,https://www.tempo.co/ekonomi/diskresi-presiden-mekanisme-anggaran-2062168,Mengulas perdebatan tentang kewenangan presiden dalam penggunaan anggaran negara dan potensi penyalahgunaan. Nada kritis terhadap kebijakan fiskal.
10/22/2025,Ekonom Prediksi Modal Keluar Masih Terkendali Jika BI Rate Turun,Tempo,Keuangan / Pasar Modal,https://bisnis.tempo.co/read/2059263/ekonom-prediksi-modal-keluar-masih-terkendali-jika-bi-rate-turun,Analisis ekonom terhadap potensi arus modal akibat perubahan suku bunga BI. Nada berita analitis dan hati-hati.
10/22/2025,"Tiba di Jakarta, Presiden Afrika Selatan Cyril Ramaphosa Bertemu Prabowo",Tempo,Diplomasi / Ekonomi Internasional,https://nasional.tempo.co/read/2059284/tiba-di-jakarta-presiden-afrika-selatan-cyril-ramaphosa-bertemu-prabowo?utm_source=Digital%20Marketing&utm_medium=Babe,"Pertemuan bilateral membahas kerja sama strategis, termasuk potensi ekonomi antarnegara. Nada berita positif dan diplomatis."
10/22/2025,Dedi Mulyadi Siap Bebaskan Lahan untuk Koperasi Desa Merah Putih,Tempo,Ekonomi Desa / Sosial,https://www.tempo.co/ekonomi/dedi-mulyadi-siap-bebaskan-lahan-untuk-koperasi-desa-merah-putih-2082034,Dukungan politik untuk pengembangan koperasi desa melalui pembebasan lahan. Nada berita positif dan pro-rakyat.
10/22/2025,"Danantara Suntik Modal Rp 2,9 T ke Garuda Indonesia",Tempo,Investasi / BUMN,https://www.tempo.co/ekonomi/danantara-suntik-modal-rp-29-t-ke-garuda-indonesia-2082066,Dukungan finansial kepada Garuda Indonesia untuk memperkuat struktur keuangan. Nada berita positif dan ekonomis.
10/22/2025,"LPEM UI Minta BI Tahan Suku Bunga Acuan di 4,75 Persen",Tempo,Moneter / Kebijakan Bank Sentral,https://www.tempo.co/ekonomi/lpem-ui-minta-bi-tahan-suku-bunga-acuan-di-4-75-persen-2082018,Rekomendasi ekonom agar BI tidak menurunkan suku bunga demi menjaga stabilitas rupiah. Nada berita analitis dan akademis.
10/22/2025,Nasib Kementerian BUMN Tunggu Putusan Prabowo,CNN,Politik Ekonomi / Kelembagaan,https://www.cnnindonesia.com/ekonomi/20251021193019-92-1287030/nasib-kementerian-bumn-tunggu-putusan-prabowo,"Status Kementerian BUMN akan ditentukan langsung oleh Presiden Prabowo, di tengah wacana restrukturisasi kabinet."
10/22/2025,IHSG Berpotensi Lanjut Menguat Hari Ini,CNN,Pasar Modal,https://www.cnnindonesia.com/ekonomi/20251021203751-92-1287058/ihsg-berpotensi-lanjut-menguat-hari-ini,Analis memprediksi IHSG berpotensi melanjutkan penguatan seiring optimisme investor dan stabilitas ekonomi makro.
10/22/2025,Menteri Maman Minta Maaf soal Anjurkan UMKM Produksi Barang KW,CNN,UMKM / Etika Produksi,https://www.cnnindonesia.com/ekonomi/20251022153039-92-1287361/menteri-maman-minta-maaf-soal-anjurkan-umkm-produksi-barang-kw,"Menteri Maman meminta maaf usai pernyataannya yang kontroversial, menegaskan pentingnya etika dan kualitas dalam produksi UMKM."
10/22/2025,Bobby Nasution Bantah Purbaya soal Dana Sumut Rp31 T Parkir di Bank,CNN,Ekonomi Daerah / APBD,https://www.cnnindonesia.com/ekonomi/20251022082213-532-1287155/bobby-nasution-bantah-purbaya-soal-dana-sumut-rp-31-t-parkir-di-bank,"Bobby Nasution membantah tudingan dana besar Pemda Sumut mengendap di bank, memunculkan perdebatan pengelolaan APBD."
10/22/2025,"Harga Pupuk Turun, Amran Sebut Untung Pupuk Indonesia Tambah Rp25 T",CNN,Pertanian / Industri Pupuk,https://www.cnnindonesia.com/ekonomi/20251021162115-92-1286953/harga-pupuk-turun-amran-sebut-untung-pupuk-indonesia-tambah-rp25-t,"Menteri Pertanian Amran menyebut penurunan harga pupuk berdampak positif bagi Pupuk Indonesia, meningkatkan efisiensi dan keuntungan."
10/22/2025,Purbaya Bakal Bayar Kompensasi BBM hingga Listrik ke BUMN Tiap Bulan,CNN,Energi / Fiskal,https://www.cnnindonesia.com/ekonomi/20251021202840-532-1287055/purbaya-bakal-bayar-kompensasi-bbm-hingga-listrik-ke-bumn-tiap-bulan,Pemerintah akan menyalurkan kompensasi subsidi energi ke BUMN secara bulanan untuk menjaga arus kas dan stabilitas fiskal.
